tipo,status,data,"venc. fatura",valor,descrição,categoria,conta,"conta transferência",centro,contato,forma,projeto,"n. documento",observações,"data competência","id único",tags,cartão,repetição,"meta de economia"
despesa,confirmado,09/04/2025,,"11,90","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,270806540,"despesas - black box",,único,
receita,confirmado,10/04/2025,,"7,33","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,10/04/2025,270806586,receita,,único,
despesa,confirmado,10/04/2025,,"9,00","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,270806685,"despesas - black box",,único,
despesa,confirmado,10/04/2025,,"2,00","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,270806735,"despesas - black box",,único,
despesa,confirmado,10/04/2025,,"8,70","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,270806772,"despesas - black box",,único,
despesa,confirmado,10/04/2025,,"8,50","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,270806786,"despesas - black box",,único,
despesa,confirmado,10/04/2025,,"3,00","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,270806826,"despesas - black box",,único,
despesa,confirmado,10/04/2025,,"19,00","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,270806846,"despesas - black box",,único,
despesa,confirmado,10/04/2025,,"17,00","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,270806985,"despesas - black box",,único,
despesa,confirmado,10/04/2025,,"2,00","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,270807019,"despesas - black box",,único,
receita,confirmado,11/04/2025,,"9,41","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,11/04/2025,270807040,receita,,único,
despesa,confirmado,11/04/2025,,"9,00","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,270807056,"despesas - black box",,único,
despesa,confirmado,11/04/2025,,"12,30","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,270807271,"despesas - black box",,único,
despesa,confirmado,11/04/2025,,"2,00","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,270807284,"despesas - black box",,único,
despesa,confirmado,11/04/2025,,"10,50","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,270807327,"despesas - black box",,único,
despesa,confirmado,11/04/2025,,"2,90","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,270807357,"despesas - black box",,único,
despesa,confirmado,11/04/2025,,"2,00","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,270807592,"despesas - black box",,único,
receita,confirmado,12/04/2025,,"9,31","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,12/04/2025,270807879,receita,,único,
receita,confirmado,13/04/2025,,"4,04","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,13/04/2025,270808138,receita,,único,
receita,confirmado,14/04/2025,,"5,38","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,14/04/2025,270808165,receita,,único,
transferência,confirmado,14/04/2025,,"-10.000,00","transferência conta pj p/ cartões ",transferência,"conta simples - c/c","conta simples - cartao scale",,"sem contato","sem forma pagto.","sem projeto",,,14/04/2025,275244274,,,único,
despesa,confirmado,14/04/2025,,"2,00","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,275378045,"despesas - black box",,único,
despesa,confirmado,14/04/2025,,"12,30","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,275378114,"despesas - black box",,único,
despesa,confirmado,14/04/2025,,"16,50","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,275378288,"despesas - black box",,único,
receita,confirmado,15/04/2025,,"8,60","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,15/04/2025,275378419,receita,,único,
despesa,confirmado,15/04/2025,,"2,00","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,275378442,"despesas - black box",,único,
despesa,confirmado,15/04/2025,,"11,00","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,275378678,"despesas - black box",,único,
despesa,confirmado,15/04/2025,,"4,80","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,275378695,"despesas - black box",,único,
despesa,confirmado,15/04/2025,,"2,00","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,275378725,"despesas - black box",,único,
despesa,confirmado,15/04/2025,,"6,00","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,275378903,"despesas - black box",,único,
despesa,confirmado,15/04/2025,,"3,00","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,275378922,"despesas - black box",,único,
despesa,confirmado,15/04/2025,,"6,00","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,275378950,"despesas - black box",,único,
despesa,confirmado,15/04/2025,,"6,50","estorno compra nacional em carone gaivotas          vila velha   br ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,,03/04/2025,275378994,"despesas - black box",,único,
receita,confirmado,16/04/2025,,"9,27","rentabilidade cdi ",investimentos/rendimentos,"conta simples - c/c",,rendimentos,"blackbox digital ltda","sem forma pagto.","sem projeto",,,16/04/2025,275379033,receita,,único,
despesa,confirmado,16/04/2025,,"6,00","estorno pagamento pix drift comercio de alimentos s/a ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,"pagamento: itens para revenda no barzinho e copa da bbox",15/04/2025,275379531,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/04/2025,,"4,00","estorno pagamento pix drift comercio de alimentos s/a ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,"pagamento: itens para revenda no barzinho e copa da bbox",15/04/2025,275379685,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/04/2025,,"2,70","estorno pagamento pix drift comercio de alimentos s/a ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,"pagamento: itens para revenda no barzinho e copa da bbox",15/04/2025,275379707,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/04/2025,,"8,40","estorno pagamento pix drift comercio de alimentos s/a ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,"pagamento: itens para revenda no barzinho e copa da bbox",15/04/2025,275379776,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/04/2025,,"5,20","estorno pagamento pix drift comercio de alimentos s/a ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,"pagamento: itens para revenda no barzinho e copa da bbox",15/04/2025,275379849,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/04/2025,,"3,00","estorno pagamento pix drift comercio de alimentos s/a ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,"pagamento: itens para revenda no barzinho e copa da bbox",15/04/2025,275379868,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/04/2025,,"9,00","estorno pagamento pix drift comercio de alimentos s/a ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,"pagamento: itens para revenda no barzinho e copa da bbox",15/04/2025,275379899,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/04/2025,,"9,00","estorno pagamento pix drift comercio de alimentos s/a ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,"pagamento: itens para revenda no barzinho e copa da bbox",15/04/2025,275379920,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/04/2025,,"1,70","estorno pagamento pix drift comercio de alimentos s/a ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,"pagamento: itens para revenda no barzinho e copa da bbox",15/04/2025,275379942,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/04/2025,,"7,00","estorno pagamento pix drift comercio de alimentos s/a ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,"pagamento: itens para revenda no barzinho e copa da bbox",15/04/2025,275379974,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/04/2025,,"8,00","estorno pagamento pix drift comercio de alimentos s/a ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,"pagamento: itens para revenda no barzinho e copa da bbox",15/04/2025,275380019,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/04/2025,,"3,40","estorno pagamento pix drift comercio de alimentos s/a ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,"pagamento: itens para revenda no barzinho e copa da bbox",15/04/2025,275380076,"item copa e cozinha,despesas - black box",,único,
despesa,confirmado,16/04/2025,,"8,00","estorno pagamento pix drift comercio de alimentos s/a ","sede - blackbox digital/bbox - lojinha sede","conta simples - c/c",,"blackbox digital - matriz ","blackbox digital ltda","sem forma pagto.","projeto bbox ",,"pagamento: itens para revenda no barzinho e copa da bbox",15/04/2025,275380092,"item copa e cozinha,despesas - black box",,único,
